TIMESTAMP,RECORD,O2_mV_Avg(1),O2_mV_Avg(2),O2_mV_Avg(3),O2_mV_Avg(4),SBTemp_C_Avg(1),SBTemp_C_Avg(2),SBTemp_C_Avg(3),SBTemp_C_Avg(4),O2_Final_Avg(1),O2_Final_Avg(2),O2_Final_Avg(3),O2_Final_Avg(4),VWC(1),VWC(2),VWC(3),VWC(4),EC(1),EC(2),EC(3),EC(4),Temp5TE(1),Temp5TE(2),Temp5TE(3),Temp5TE(4),BattVolt_Avg
2025-06-23T02:00:00Z,22502,0.03399387,0.6118895,0.03399387,0.03399387,18.41608,13.62456,10.99317,11.36617,-0.9450328,-0.4049225,-1.383254,-0.789244,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.60251
2025-06-23T02:30:00Z,22503,0.0339945,0.611901,0.0339945,0.0339945,18.36478,13.63664,10.99319,11.36619,-0.944108,-0.4052946,-1.383254,-0.7892448,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.59225
2025-06-23T03:00:00Z,22504,0.0339945,0.611901,0.0339945,0.0339945,18.31404,13.64222,10.99277,11.36575,-0.9431865,-0.4054683,-1.383238,-0.7892284,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.58023
2025-06-23T03:30:00Z,22505,0.0339945,0.611901,0.0339945,0.0339945,18.27154,13.64425,10.9928,11.36578,-0.9424092,-0.4055316,-1.383239,-0.7892296,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.57102
2025-06-23T04:00:00Z,22506,0.0339945,0.611901,0.0339945,0.0339945,18.20867,13.6455,10.99302,11.3553,-0.9412484,-0.4055704,-1.383247,-0.7888362,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.40753
2025-06-23T04:30:00Z,22507,0.0339945,0.611901,0.0339945,0.0339945,18.14563,13.64656,10.99307,11.36022,-0.9400775,-0.4056035,-1.38325,-0.7890208,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.53044
2025-06-23T05:00:00Z,22508,0.0339945,0.611901,0.0339945,0.0339945,18.11734,13.65752,10.9939,11.36689,-0.939547,-0.4059447,-1.383282,-0.7892711,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.53418
2025-06-23T05:30:00Z,22509,0.03399424,0.6118963,0.03399424,0.03399424,18.05892,13.65966,10.99881,11.36795,-0.9384457,-0.4060131,-1.383471,-0.7893107,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.52486
2025-06-23T06:00:00Z,22510,0.03399442,0.6118995,0.03399442,0.03399442,18.00396,13.66081,11.01242,11.36995,-0.9374009,-0.4060477,-1.383994,-0.7893859,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.51651
2025-06-23T06:30:00Z,22511,0.0339945,0.611901,0.0339945,0.0339945,17.95626,13.66283,11.02017,11.36995,-0.9364876,-0.4061098,-1.384293,-0.7893856,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.51024
2025-06-23T07:00:00Z,22512,0.03399431,0.6118976,0.03399431,0.03399431,17.91901,13.66231,11.02154,11.37133,-0.9357697,-0.406095,-1.384345,-0.7894375,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.50328
2025-06-23T07:30:00Z,22513,0.03399419,0.6118955,0.03399419,0.03399419,17.87327,13.66091,11.02302,11.37282,-0.9348832,-0.4060524,-1.384402,-0.7894934,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.49626
2025-06-23T08:00:00Z,22514,0.03399436,0.6118985,0.03399436,0.03399436,17.81914,13.64977,11.0152,11.36594,-0.9338257,-0.4057046,-1.384101,-0.7892354,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.34081
2025-06-23T08:30:00Z,22515,0.03399432,0.6118978,0.03399432,0.03399432,17.76395,13.64567,11.01803,11.36976,-0.9327412,-0.4055772,-1.38421,-0.7893786,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.47008
2025-06-23T09:00:00Z,22516,0.0339945,0.611901,0.0339945,0.0339945,17.73996,13.64738,11.02353,11.37334,-0.9322664,-0.405629,-1.384422,-0.7895128,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.48221
2025-06-23T09:30:00Z,22517,0.03399426,0.6118967,0.03399426,0.03399426,17.69776,13.64023,11.02342,11.37323,-0.9314281,-0.4054083,-1.384418,-0.7895088,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.47963
2025-06-23T10:00:00Z,22518,0.03399424,0.6118963,0.03399424,0.03399424,17.63958,13.63018,11.02342,11.37323,-0.9302639,-0.405095,-1.384418,-0.7895088,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.47963
2025-06-23T10:30:00Z,22519,0.0339944,0.6118993,0.0339944,0.0339944,17.60161,13.61786,11.02319,11.38858,-0.9294991,-0.4047094,-1.384409,-0.7900832,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.50903
2025-06-23T11:00:00Z,22520,0.03399433,0.6118979,0.03399433,0.03399433,17.59216,13.61217,11.02457,11.39483,-0.9293084,-0.4045322,-1.384462,-0.7903172,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.56893
2025-06-23T11:30:00Z,22521,0.0339941,0.6118937,0.0339941,0.0339941,17.60777,13.60165,11.03965,11.39732,-0.9296237,-0.4042054,-1.385041,-0.7904103,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.60437
2025-06-23T12:00:00Z,22522,0.03399438,0.6118989,0.03399438,0.03399438,17.54679,13.58605,11.03151,11.38718,-0.9283864,-0.4037151,-1.384728,-0.7900305,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.41256
2025-06-23T12:30:00Z,22523,0.0339945,0.611901,0.0339945,0.0339945,17.53193,13.57429,11.02897,11.39434,-0.9280841,-0.4033459,-1.384631,-0.7902987,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.63491
2025-06-23T13:00:00Z,22524,0.0339945,0.611901,0.0339945,0.0339945,17.61895,13.57832,11.03969,11.41485,-0.9298487,-0.4034723,-1.385043,-0.7910654,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.79108
2025-06-23T13:30:00Z,22525,0.03399427,0.6118969,0.03399427,0.03399427,17.74627,13.5915,11.04948,11.45686,-0.9323878,-0.4038864,-1.385418,-0.7926311,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.25012
2025-06-23T14:00:00Z,22526,0.0113315,0.611901,0.0339945,0.0339945,18.20601,13.66496,11.11844,11.59256,-0.95016,-0.4061754,-1.388057,-0.7976568,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.37718
2025-06-23T14:30:00Z,22527,0.02832709,0.6118697,0.03399276,0.03399276,18.3995,13.68371,11.13268,11.62055,-0.9469812,-0.4067713,-1.388601,-0.7986893,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.14429
2025-06-23T15:00:00Z,22528,0.03398921,0.6118057,0.03398921,0.03398921,18.52721,13.68147,11.13246,11.62619,-0.9470119,-0.4067285,-1.388595,-0.798898,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.22375
2025-06-23T15:30:00Z,22529,0.03398874,0.6117974,0.03398874,0.03398874,18.58957,13.66528,11.13239,11.62415,-0.9481077,-0.4062292,-1.388592,-0.7988232,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.1045
2025-06-23T16:00:00Z,22530,0.03398874,0.6117974,0.03398874,0.03398874,18.59724,13.642150000000001,11.12753,11.59973,-0.9482405,-0.4055091,-1.388407,-0.7979242,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.91418
2025-06-23T16:30:00Z,22531,0.03398874,0.6117974,0.03398874,0.03398874,18.728,13.63712,11.12947,11.60559,-0.9504921,-0.4053525,-1.388481,-0.7981403,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.11004
2025-06-23T17:00:00Z,22532,0.03398874,0.6117974,0.03398874,0.03398874,19.02914,13.65723,11.13433,11.62415,-0.9555109,-0.4059788,-1.388666,-0.7988232,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.14422
2025-06-23T17:30:00Z,22533,0.03398852,0.6117935,0.03398852,0.03398852,19.42241,13.65623,11.13724,11.62219,-0.9616856,-0.4059492,-1.388777,-0.7987514,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.99825
2025-06-23T18:00:00Z,22534,0.03398753,0.6117756,0.03398753,0.03398753,19.80082,13.65925,11.14307,11.61731,-0.96723460000000006,-0.4060504,-1.389,-0.7985721,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.88739
2025-06-23T18:30:00Z,22535,0.03398697,0.6117654,0.03398697,0.03398697,20.0848,13.67636,11.14696,11.6134,-0.9711507,-0.4065863,-1.389148,-0.7984285,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.87815
2025-06-23T19:00:00Z,22536,0.03398534,0.6117362,0.03398534,0.03398534,20.36151,13.70452,11.1557,11.61243,-0.9747436,-0.4074721,-1.389482,-0.7983934,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.96684
2025-06-23T19:30:00Z,22537,0.03398299,0.6116938,0.03398299,0.03398299,20.66496,13.69144,11.1557,11.61145,-0.9784477,-0.4070841,-1.389483,-0.7983584,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.60931
2025-06-23T20:00:00Z,22538,0.03398517,0.6117331,0.03398517,0.03398517,20.79445,13.70553,11.14404,11.57044,-0.9799525,-0.4075045,-1.389038,-0.7968459,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.26656
2025-06-23T20:30:00Z,22539,0.03398498,0.6117296,0.03398498,0.03398498,20.85995,13.7871,11.13821,11.55873,-0.9806917,-0.4100224,-1.388816,-0.7964137,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.34231
2025-06-23T21:00:00Z,22540,0.03398771,0.6117787,0.03398771,0.03398771,20.96696,13.87077,11.1557,11.56361,-0.98188,-0.4125657,-1.389481,-0.796593,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.26379
2025-06-23T21:30:00Z,22541,0.03398865,0.6117957,0.03398865,0.03398865,21.00383,13.9374,11.1557,11.55286,-0.9822817,-0.4145858,-1.389481,-0.7961953,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.22591
2025-06-23T22:00:00Z,22542,0.03398872,0.611797,0.03398872,0.03398872,21.02574,14.00814,11.1557,11.55482,-0.9825185,-0.4167237,-1.389481,-0.7962679,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.20096
2025-06-23T22:30:00Z,22543,0.03398872,0.611797,0.03398872,0.03398872,20.97617,14.06579,11.1557,11.54506,-0.9819803,-0.4184564,-1.389481,-0.7959072,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.04853
2025-06-23T23:00:00Z,22544,0.03398872,0.5778083,0.03398872,0.03398872,20.86798,14.11742,11.14987,11.5275,-0.9807823,-0.4341534,-1.389258,-0.7952571,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.92011
2025-06-23T23:30:00Z,22545,0.03398872,0.5438195,0.03398872,0.03398872,20.77379,14.17112,11.13918,11.50604,-0.9797143,-0.4499044,-1.388851,-0.794462,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.80833
2025-06-24T00:00:00Z,22546,0.03398872,0.5438195,0.03398872,0.03398872,20.73709,14.20863,11.13433,11.49239,-0.9792914,-0.4510159,-1.388666,-0.7939548,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.56535
2025-06-24T00:30:00Z,22547,0.03398872,0.5438195,0.03398872,0.03398872,20.69698,14.25227,11.13336,11.48264,-0.9788258,-0.4523036,-1.388629,-0.7935929,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.65035
2025-06-24T01:00:00Z,22548,0.03398872,0.5438195,0.03398872,0.03398872,20.66607,14.30405,11.15181,11.48848,-0.9784629,-0.4538255,-1.389332,-0.79381,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.65866
2025-06-24T01:30:00Z,22549,0.03398934,0.5438295,0.03398934,0.03398934,20.59629,14.34877,11.1557,11.48849,-0.9776345,-0.4551291,-1.38948,-0.7938101,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.64856
2025-06-24T02:00:00Z,22550,0.03398984,0.5438374,0.03398984,0.03398984,20.52,14.38148,11.15681,11.48865,-0.976714,-0.4560795,-1.389522,-0.793816,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.64209
2025-06-24T02:30:00Z,22551,0.03399182,0.5438691,0.03399182,0.03399182,20.4468,14.41486,11.1722,11.49044,-0.9758152,-0.457036,-1.390107,-0.7938815,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.63467
2025-06-24T03:00:00Z,22552,0.03399273,0.5438836,0.03399273,0.03399273,20.36301,14.44067,11.17931,11.49271,-0.9747687,-0.4577779,-1.390377,-0.7939653,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.62548
2025-06-24T03:30:00Z,22553,0.03399379,0.5439007,0.03399379,0.03399379,20.28785,14.46599,11.17919,11.49455,-0.9738135,-0.4585024,-1.390372,-0.7940332,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.6209
2025-06-24T04:00:00Z,22554,0.0339934,0.5438945,0.0339934,0.0339934,20.18777,14.46983,11.179,11.48654,-0.9725161,-0.458616,-1.390364,-0.7937359,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.46188
2025-06-24T04:30:00Z,22555,0.0339935,0.543896,0.0339935,0.0339935,20.11813,14.48765,11.18719,11.48697,-0.9716015,-0.4591287,-1.390675,-0.7937519,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.58667
2025-06-24T05:00:00Z,22556,0.03399441,0.5439106,0.03399441,0.03399441,20.08847,14.50577,11.20256,11.50335,-0.971206,-0.4596445,-1.391259,-0.7943597,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.59685
2025-06-24T05:30:00Z,22557,0.0339945,0.5439121,0.0339945,0.0339945,20.0399,14.51905,11.20258,11.50631,-0.9705542,-0.4600255,-1.391259,-0.7944696,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.58664
2025-06-24T06:00:00Z,22558,0.0339945,0.5495778,0.0339945,0.0339945,19.99005,14.52604,11.21507,11.50618,-0.9698785,-0.4578668,-1.391733,-0.7944645,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.57923
2025-06-24T06:30:00Z,22559,0.03399425,0.5495737,0.03399425,0.03399425,19.91029,14.53237,11.22596,11.50638,-0.9687812,-0.4580501,-1.392146,-0.7944723,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.57644
2025-06-24T07:00:00Z,22560,0.03399447,0.555243,0.03399447,0.03399447,19.80761,14.53419,11.22576,11.50618,-0.9673476,-0.4557418,-1.392138,-0.7944648,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.56812
2025-06-24T07:30:00Z,22561,0.0339945,0.5609093,0.0339945,0.0339945,19.76618,14.54146,11.22588,11.5063,-0.96676,-0.4535905,-1.392143,-0.7944689,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.56172
2025-06-24T08:00:00Z,22562,0.0339945,0.5665751,0.0339945,0.0339945,19.68845,14.531,11.22953,11.50216,-0.9656429,-0.4509314,-1.392281,-0.7943155,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.40375
2025-06-24T08:30:00Z,22563,0.03399428,0.5609056,0.03399428,0.03399428,19.61169,14.53046,11.23774,11.50747,-0.9645281,-0.4532768,-1.392591,-0.7945125,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.53219
2025-06-24T09:00:00Z,22564,0.0339945,0.5835721,0.0339945,0.0339945,19.5895,14.53163,11.24955,11.52419,-0.9642016,-0.4438721,-1.393038,-0.795132,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.53856
2025-06-24T09:30:00Z,22565,0.0339945,0.611901,0.0339945,0.0339945,19.54453,14.52533,11.25035,11.52986,-0.9635367,-0.431895,-1.393069,-0.7953423,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.53306
2025-06-24T10:00:00Z,22566,0.0339945,0.611901,0.0339945,0.0339945,19.50727,14.51889,11.26464,11.52959,-0.9629818,-0.4317103,-1.393609,-0.7953321,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.53311
2025-06-24T10:30:00Z,22567,0.0339945,0.611901,0.0339945,0.0339945,19.47397,14.51907,11.27161,11.53754,-0.9624825,-0.4317154,-1.393872,-0.7956265,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.56909
2025-06-24T11:00:00Z,22568,0.0339945,0.611901,0.0339945,0.0339945,19.45866,14.51935,11.27379,11.5534,-0.9622521,-0.4317234,-1.393954,-0.7962131,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.64307
2025-06-24T11:30:00Z,22569,0.0339945,0.611901,0.0339945,0.0339945,19.49273,14.51888,11.29187,11.57447,-0.962764,-0.4317098,-1.394636,-0.7969911,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.79554
2025-06-24T12:00:00Z,22570,0.03399379,0.6118882,0.03399379,0.03399379,19.51192,14.51088,11.2959,11.58437,-0.9630511,-0.4314854,-1.394788,-0.7973567,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.71132
2025-06-24T12:30:00Z,22571,0.03399152,0.6118473,0.03399152,0.03399152,19.50654,14.49986,11.30384,11.59234,-0.9629713,-0.4311856,-1.395088,-0.7976514,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.85175
2025-06-24T13:00:00Z,22572,0.03399104,0.6118388,0.03399104,0.03399104,19.6201,14.51062,11.31902,11.61832,-0.9646506,-0.4314985,-1.395659,-0.7986076,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.08733
2025-06-24T13:30:00Z,22573,0.03398904,0.6118027,0.03398904,0.03398904,19.83002,14.53506,11.34429,11.67594,-0.9676512,-0.4322147,-1.39661,-0.8007224,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.59268
2025-06-24T14:00:00Z,22574,0.03398874,0.6117974,0.03398874,0.03398874,20.24792,14.58401,11.39784,11.77573,-0.9732919,-0.4336176,-1.398616,-0.8043637,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.21351
2025-06-24T14:30:00Z,22575,0.03398874,0.6117974,0.03398874,0.03398874,20.40922,14.58708,11.41245,11.78748,-0.9753489,-0.4337052,-1.399163,-0.8047907,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.08417
2025-06-24T15:00:00Z,22576,0.03398874,0.6117974,0.03398874,0.03398874,20.50379,14.58401,11.41245,11.78748,-0.9765168,-0.4336178,-1.399163,-0.8047907,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.12112
2025-06-24T15:30:00Z,22577,0.03398874,0.6117974,0.03398874,0.03398874,20.59058,14.57993,11.41245,11.78944,-0.9775667,-0.4335012,-1.399163,-0.804862,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.09988
2025-06-24T16:00:00Z,22578,0.03398874,0.6117974,0.03398874,0.03398874,20.61117,14.57381,11.41342,11.77769,-0.9778104,-0.4333263,-1.399199,-0.8044347,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.85875
2025-06-24T16:30:00Z,22579,0.03398874,0.6117974,0.03398874,0.03398874,20.67417,14.58299,11.42316,11.78846,-0.9785468,-0.4335884,-1.399563,-0.8048261,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.05553
2025-06-24T17:00:00Z,22580,0.03398874,0.6117974,0.03398874,0.03398874,20.9405,14.6075,11.44752,11.82078,-0.9815836,-0.4342872,-1.400471,-0.8059983,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.08971
2025-06-24T17:30:00Z,22581,0.03398874,0.6117974,0.03398874,0.03398874,21.15751,14.62076,11.45826,11.8247,-0.983907,-0.4346643,-1.400871,-0.80614,NA,NA,NA,NA,0,0,0,0,0,0,0,0,14.12482
2025-06-24T18:00:00Z,22582,0.03398837,0.6117906,0.03398837,0.03398837,21.39178,14.63197,11.45923,11.82666,-0.9862773,-0.434986,-1.400907,-0.8062113,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.99825
2025-06-24T18:30:00Z,22583,0.03398693,0.6117646,0.03398693,0.03398693,21.60394,14.64934,11.47191,11.82764,-0.9882886,-0.4354894,-1.40138,-0.8062474,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.96314
2025-06-24T19:00:00Z,22584,0.03398502,0.6117302,0.03398502,0.03398502,21.73963,14.65751,11.46313,11.79825,-0.9895179,-0.4357354,-1.401054,-0.805183,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.60192
2025-06-24T19:30:00Z,22585,0.03398526,0.6117346,0.03398526,0.03398526,21.89695,14.68817,11.46996,11.78258,-0.9908712,-0.436601,-1.401308,-0.8046144,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.39312
2025-06-24T20:00:00Z,22586,0.03398831,0.6061248,0.03398831,0.03398831,21.98759,14.73112,11.47971,11.76986,-0.9916218,-0.4401477,-1.401669,-0.8041503,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.19727
2025-06-24T20:30:00Z,22587,0.0339884,0.6117911,0.0339884,0.0339884,21.96284,14.77307,11.48068,11.75224,-0.9914195,-0.4389653,-1.401705,-0.8035098,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.1945
2025-06-24T21:00:00Z,22588,0.03398861,0.6117949,0.03398861,0.03398861,22.02648,14.83963,11.48459,11.76398,-0.9919372,-0.4408223,-1.40185,-0.8039368,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.15754
2025-06-24T21:30:00Z,22589,0.03398872,0.611797,0.03398872,0.03398872,22.04655,14.90012,11.49629,11.77573,-0.9920964,-0.4424991,-1.402285,-0.8043638,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.26286
2025-06-24T22:00:00Z,22590,0.03398872,0.5948026,0.03398872,0.03398872,22.00174,14.9617,11.50604,11.76789,-0.9917354,-0.4512743,-1.402647,-0.8040791,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13.02081
2025-06-24T22:30:00Z,22591,0.03398872,0.583473,0.03398872,0.03398872,21.87107,15.01201,11.50604,11.74637,-0.9906531,-0.4573716,-1.402647,-0.8032959,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.89424
2025-06-24T23:00:00Z,22592,0.03398872,0.5721435,0.03398872,0.03398872,21.75487,15.06033,11.50604,11.74051,-0.9896503,-0.4634078,-1.402647,-0.8030825,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.80278
2025-06-24T23:30:00Z,22593,0.03398872,0.5494843,0.03398872,0.03398872,21.62493,15.10148,11.50604,11.73855,-0.9884854,-0.4739605,-1.402647,-0.8030109,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.71502
2025-06-25T00:00:00Z,22594,0.03398872,0.5494843,0.03398872,0.03398872,21.50239,15.13646,11.50507,11.72093,-0.9873433,-0.4749072,-1.40261,-0.802368,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.55057
2025-06-25T00:30:00Z,22595,0.03398872,0.5438195,0.03398872,0.03398872,21.39523,15.1684,11.50604,11.71799,-0.9863154,-0.478127,-1.402647,-0.8022612,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.63372
2025-06-25T01:00:00Z,22596,0.03398915,0.5438263,0.03398915,0.03398915,21.35804,15.21167,11.51286,11.72681,-0.9859493,-0.4792866,-1.402899,-0.8025828,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.64388
2025-06-25T01:30:00Z,22597,0.03399011,0.5438418,0.03399011,0.03399011,21.28373,15.24469,11.52847,11.73953,-0.9852078,-0.4801632,-1.403477,-0.803046,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.63834
2025-06-25T02:00:00Z,22598,0.03399108,0.5438572,0.03399108,0.03399108,21.1968,15.26944,11.53238,11.74051,-0.9843209,-0.480817,-1.403622,-0.8030815,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.63187
2025-06-25T02:30:00Z,22599,0.03399276,0.5438841,0.03399276,0.03399276,21.12275,15.29319,11.55188,11.74051,-0.9835494,-0.4814377,-1.404342,-0.8030807,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.62448
2025-06-25T03:00:00Z,22600,0.03399405,0.5439047,0.03399405,0.03399405,21.03629,15.3119,11.55297,11.74062,-0.9826293,-0.4819258,-1.404382,-0.8030843,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.61899
2025-06-25T03:30:00Z,22601,0.0339945,0.543912,0.0339945,0.0339945,20.97072,15.33267,11.55602,11.74562,-0.9819183,-0.4824732,-1.404494,-0.803266,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.61062
2025-06-25T04:00:00Z,22602,0.03399421,0.5439073,0.03399421,0.03399421,20.88312,15.3398,11.57253,11.75042,-0.9809485,-0.4826636,-1.405104,-0.8034409,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.46006
2025-06-25T04:30:00Z,22603,0.03399449,0.5439119,0.03399449,0.03399449,20.80623,15.35127,11.57847,11.75247,-0.9800836,-0.482965,-1.405323,-0.8035154,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.57553
2025-06-25T05:00:00Z,22604,0.0339945,0.5439121,0.0339945,0.0339945,20.76298,15.35674,11.59143,11.76447,-0.9795878,-0.4831091,-1.405801,-0.8039522,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.5829
2025-06-25T05:30:00Z,22605,0.0339945,0.5439121,0.0339945,0.0339945,20.68702,15.35648,11.59999,11.76423,-0.9787065,-0.4831025,-1.406116,-0.8039437,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.57652
2025-06-25T06:00:00Z,22606,0.0339945,0.5439121,0.0339945,0.0339945,20.61389,15.35656,11.60006,11.77998,-0.9778428,-0.4831046,-1.406119,-0.804516,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.56822
2025-06-25T06:30:00Z,22607,0.0339945,0.5439121,0.0339945,0.0339945,20.5432,15.35669,11.61483,11.78792,-0.9769937,-0.4831079,-1.406663,-0.8048045,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.55796
2025-06-25T07:00:00Z,22608,0.0339945,0.5665751,0.0339945,0.0339945,20.46524,15.35636,11.62332,11.78763,-0.9760419,-0.4736624,-1.406975,-0.8047939,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.55351
2025-06-25T07:30:00Z,22609,0.0339945,0.5722408,0.0339945,0.0339945,20.39706,15.3534,11.62442,11.78775,-0.9751957,-0.4712249,-1.407016,-0.8047984,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.54418
2025-06-25T08:00:00Z,22610,0.0339945,0.5665751,0.0339945,0.0339945,20.30695,15.33548,11.63089,11.7864,-0.9740553,-0.4731106,-1.407253,-0.8047494,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.39269
2025-06-25T08:30:00Z,22611,0.0339945,0.5779065,0.0339945,0.0339945,20.22458,15.32051,11.64119,11.78986,-0.9729984,-0.4679957,-1.407632,-0.804875,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.51375
2025-06-25T09:00:00Z,22612,0.0339945,0.589238,0.0339945,0.0339945,20.19829,15.31721,11.64689,11.80829,-0.9726558,-0.46319,-1.407841,-0.8055437,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.52292
2025-06-25T09:30:00Z,22613,0.03399427,0.6062313,0.03399427,0.03399427,20.14396,15.30589,11.65669,11.81126,-0.9719427,-0.4558138,-1.4082,-0.8056514,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.52129
2025-06-25T10:00:00Z,22614,0.0339945,0.611901,0.0339945,0.0339945,20.09344,15.2928,11.67067,11.81255,-0.9712723,-0.4531052,-1.408713,-0.805698,NA,NA,NA,NA,0,0,0,0,0,0,0,0,12.51934
