TIMESTAMP,RECORD,CO2_mV_Avg(1),CO2_mV_Avg(2),CO2_mV_Avg(3),CO2_Final_Avg(1),CO2_Final_Avg(2),CO2_Final_Avg(3)
2023-05-16T07:00:00Z,639,1066.099,249.8979,297.7536,2985.079,4997.958,5955.072
2023-05-16T07:15:00Z,640,1064.261,249.4214,299.0697,2979.932,4988.428,5981.394
2023-05-16T07:30:00Z,641,1061.266,249.3533,298.1847,2971.546,4987.067,5963.695
2023-05-16T07:45:00Z,642,1060.949,249.7845,297.5267,2970.656,4995.689,5950.534
2023-05-16T08:00:00Z,643,1063.399,248.8087,298.1393,2977.518,4976.174,5962.787
2023-05-16T08:15:00Z,644,1060.427,249.5349,298.1847,2969.195,4990.697,5963.695
2023-05-16T08:30:00Z,645,1056.456,249.1037,297.4586,2958.076,4982.075,5949.172
2023-05-16T08:45:00Z,646,1058.203,248.3095,298.6159,2962.968,4966.19,5972.317
2023-05-16T09:00:00Z,647,1057.613,249.2172,298.0713,2961.316,4984.344,5961.425
2023-05-16T09:15:00Z,648,1056.206,248.6499,297.9124,2957.377,4972.998,5958.249
2023-05-16T09:30:00Z,649,1053.302,249.9887,298.3209,2949.245,4999.773,5966.417
2023-05-16T09:45:00Z,650,1052.871,249.013,298.162,2948.038,4980.259,5963.241
2023-05-16T10:00:00Z,651,1053.234,249.1718,296.846,2949.054,4983.436,5936.919
2023-05-16T10:15:00Z,652,1048.763,248.9449,297.0956,2936.538,4978.898,5941.912
2023-05-16T10:30:00Z,653,1048.219,248.8995,297.5721,2935.013,4977.99,5951.442
2023-05-16T10:45:00Z,654,1045.859,248.8314,297.3224,2928.405,4976.628,5946.45
2023-05-16T11:00:00Z,655,1048.015,248.6726,297.0728,2934.441,4973.452,5941.458
2023-05-16T11:15:00Z,656,1043.885,247.7196,296.7325,2922.877,4954.391,5934.65
2023-05-16T11:30:00Z,657,1038.167,246.9481,297.9805,2906.867,4938.961,5959.61
2023-05-16T11:45:00Z,658,1045.428,248.0826,297.6855,2927.198,4961.653,5953.71
2023-05-16T12:00:00Z,659,1044.452,248.4684,296.5283,2924.466,4969.367,5930.565
2023-05-16T12:15:00Z,660,1042.319,248.6272,296.9821,2918.493,4972.544,5939.642
2023-05-16T12:30:00Z,661,1041.321,248.2188,295.666,2915.698,4964.375,5913.32
2023-05-16T12:45:00Z,662,1044.588,248.1961,296.7552,2924.847,4963.921,5935.104
2023-05-16T13:00:00Z,663,1044.293,247.9011,296.5737,2924.021,4958.022,5931.474
2023-05-16T13:15:00Z,664,1044.702,247.8103,296.4375,2925.165,4956.206,5928.75
2023-05-16T13:30:00Z,665,1042.001,248.5818,295.2803,2917.604,4971.636,5905.605
2023-05-16T13:45:00Z,666,1045.36,247.6969,297.5721,2927.007,4953.938,5951.442
2023-05-16T14:00:00Z,667,1045.11,247.5834,296.7098,2926.308,4951.668,5934.196
2023-05-16T14:15:00Z,668,1045.019,247.5154,296.7552,2926.054,4950.307,5935.104
2023-05-16T14:30:00Z,669,1046.018,247.9011,295.8929,2928.85,4958.022,5917.858
2023-05-16T14:45:00Z,670,1042.75,247.8557,296.551,2919.701,4957.114,5931.019
2023-05-16T15:00:00Z,671,1045.337,248.0826,295.7794,2926.944,4961.653,5915.589
2023-05-16T15:15:00Z,672,1048.536,247.1977,296.2787,2935.902,4943.953,5925.573
2023-05-16T15:30:00Z,673,1046.313,247.6969,295.4845,2929.676,4953.938,5909.689
2023-05-16T15:45:00Z,674,1049.444,247.7876,294.9626,2938.444,4955.752,5899.251
2023-05-16T16:00:00Z,675,1053.846,247.3338,295.1895,2950.77,4946.676,5903.79
2023-05-16T16:15:00Z,676,1051.986,246.8119,294.5314,2945.56,4936.238,5890.629
2023-05-16T16:30:00Z,677,1053.529,245.7681,294.0323,2949.88,4915.362,5880.645
2023-05-16T16:45:00Z,678,1059.882,246.5623,295.1895,2967.67,4931.247,5903.79
2023-05-16T17:00:00Z,679,1061.198,247.47,294.055,2971.355,4949.399,5881.099
2023-05-16T17:15:00Z,680,1065.328,247.7649,295.2803,2982.918,4955.299,5905.605
2023-05-16T17:30:00Z,681,1064.284,248.2415,294.6449,2979.996,4964.829,5892.898
2023-05-16T17:45:00Z,682,1068.006,246.5169,293.9869,2990.416,4930.338,5879.737
2023-05-16T18:00:00Z,683,1071.341,245.9724,294.418,2999.755,4919.447,5888.36
2023-05-16T18:15:00Z,684,1069.39,247.4473,295.0307,2994.291,4948.945,5900.614
2023-05-16T18:30:00Z,685,1067.325,247.4926,294.3953,2988.509,4949.853,5887.906
2023-05-16T18:45:00Z,686,1071.25,246.4489,294.1911,2999.501,4928.977,5883.822
2023-05-16T19:00:00Z,687,1073.61,246.4035,294.4634,3006.109,4928.069,5889.268
2023-05-16T19:15:00Z,688,1072.317,246.29,293.6919,3002.487,4925.8,5873.837
2023-05-16T19:30:00Z,689,1073.088,246.3354,294.3046,3004.647,4926.708,5886.091
2023-05-16T19:45:00Z,690,1069.322,244.9285,294.1684,2994.101,4898.571,5883.368
2023-05-16T20:00:00Z,691,1072.362,246.0631,293.9188,3002.614,4921.262,5878.376
2023-05-16T20:15:00Z,692,1070.774,246.1766,293.5784,2998.167,4923.531,5871.569
2023-05-16T20:30:00Z,693,1070.638,246.2446,293.4877,2997.786,4924.893,5869.753
2023-05-16T20:45:00Z,694,1066.599,246.3354,294.5541,2986.476,4926.708,5891.083
2023-05-16T21:00:00Z,695,1065.237,245.6547,294.4407,2982.664,4913.093,5888.814
2023-05-16T21:15:00Z,696,1059.156,245.3597,294.3499,2965.637,4907.194,5886.999
2023-05-16T21:30:00Z,697,1056.955,245.5866,292.6027,2959.474,4911.732,5852.054
2023-05-16T21:45:00Z,698,1052.852,245.4061,293.7838,2947.986,4908.122,5875.677
2023-05-16T22:00:00Z,699,1051.73,245.4793,293.9352,2944.844,4909.587,5878.705
2023-05-16T22:15:00Z,700,1046,245.4152,293.5446,2928.8,4908.304,5870.893
2023-05-16T22:30:00Z,701,1042.371,244.863,293.6131,2918.638,4897.259,5872.261
2023-05-16T22:45:00Z,702,1041.552,245.1632,292.8697,2916.345,4903.263,5857.394
2023-05-16T23:00:00Z,703,1034.945,245.0953,293.96,2897.847,4901.906,5879.199
2023-05-16T23:15:00Z,704,1034.446,245.9355,294.6411,2896.448,4918.709,5892.823
2023-05-16T23:30:00Z,705,1033.537,245.4359,293.4377,2893.905,4908.718,5868.754
2023-05-16T23:45:00Z,706,1032.175,246.0263,293.4831,2890.09,4920.525,5869.663
2023-05-17T00:00:00Z,707,1031.812,245.504,294.0962,2889.073,4910.08,5881.924
