TIMESTAMP,RECORD,CO2_mV_Avg(1),CO2_mV_Avg(2),CO2_mV_Avg(3),CO2_mV_Avg(4),CO2_Final_Avg(1),CO2_Final_Avg(2),CO2_Final_Avg(3),CO2_Final_Avg(4)
2024-05-15T00:00:00Z,644,987.34,2509.739,2.03648,2512.038,19746.8,200779.2,162.9184,162.9184
2024-05-15T04:00:00Z,645,1011.244,2510.071,1.968817,2512.803,20224.88,200805.7,157.5054,157.5054
2024-05-15T08:00:00Z,646,1020.202,2510.188,1.923386,2512.92,20404.04,200815.1,153.8708,153.8708
2024-05-15T12:00:00Z,647,1039.664,2510.09,2.094008,2512.81,20793.28,200807.2,167.5207,167.5207
2024-05-15T16:00:00Z,648,1079.128,2510.589,2.354957,2511.954,21582.55,200847.1,188.3965,188.3965
2024-05-15T20:00:00Z,649,1104.087,2509.788,2.047998,2512.211,22081.74,200783,163.8398,163.8398
2024-05-16T00:00:00Z,650,1129.779,2510.209,2.173637,2512.77,22595.58,200816.7,173.8909,173.8909
2024-05-16T04:00:00Z,651,1141.243,2510.095,2.094003,2512.804,22824.86,200807.6,167.5202,167.5202
2024-05-16T08:00:00Z,652,1168.033,2510.073,1.968818,2512.804,23360.65,200805.8,157.5054,157.5054
2024-05-16T12:00:00Z,653,1163.742,2510.118,2.173666,2512.804,23274.84,200809.4,173.8933,173.8933
2024-05-16T16:00:00Z,654,1212.681,2510.539,2.4346,2511.961,24253.62,200843.1,194.768,194.768
2024-05-16T20:00:00Z,655,1243.721,2510.445,2.423209,2511.946,24874.41,200835.6,193.8567,193.8567
2024-05-17T00:00:00Z,656,1269.113,2509.815,2.184536,2512.216,25382.25,200785.2,174.7629,174.7629
2024-05-17T04:00:00Z,657,1283.996,2510.099,1.911928,2512.819,25679.92,200808,152.9542,152.9542
2024-05-17T08:00:00Z,658,1281.596,2510.671,1.969288,2513.403,25631.93,200853.7,157.543,157.543
2024-05-17T12:00:00Z,659,1308.307,2510.747,2.026265,2513.479,26166.14,200859.8,162.1012,162.1012
2024-05-17T16:00:00Z,660,1334.096,2510.57,2.445962,2511.946,26681.92,200845.6,195.677,195.677
2024-05-17T20:00:00Z,661,1383.209,2510.581,2.411832,2511.946,27664.17,200846.5,192.9466,192.9466
2024-05-18T00:00:00Z,662,1328.374,2509.827,2.207281,2512.204,26567.47,200786.1,176.5825,176.5825
2024-05-18T04:00:00Z,663,1300.249,2510.069,2.150902,2512.8,26004.97,200805.5,172.0722,172.0722
2024-05-18T08:00:00Z,664,1260.042,2510.569,2.037503,2513.3,25200.84,200845.5,163.0002,163.0002
2024-05-18T12:00:00Z,665,1242.927,2510.486,2.060201,2513.218,24858.55,200838.9,164.8161,164.8161
2024-05-18T16:00:00Z,666,1243.48,2510.246,2.173816,2512.977,24869.6,200819.7,173.9053,173.9053
2024-05-18T20:00:00Z,667,1292.824,2509.75,2.503004,2512.106,25856.49,200780,200.2403,200.2403
2024-05-19T00:00:00Z,668,1312.793,2510.112,2.185011,2512.763,26255.87,200808.9,174.8009,174.8009
2024-05-19T04:00:00Z,669,1339.034,2510.232,1.946552,2513.442,26780.69,200818.6,155.7242,155.7242
2024-05-19T08:00:00Z,670,1339.401,2510.814,1.923952,2513.66,26788.02,200865.1,153.9162,153.9162
2024-05-19T12:00:00Z,671,1372.178,2510.198,2.02596,2513.101,27443.56,200815.8,162.0768,162.0768
2024-05-19T16:00:00Z,672,1418.781,6.894698,2.025173,2512.124,28375.62,551.5758,162.0139,162.0139
2024-05-19T20:00:00Z,673,1459.586,6.882907,1.649623,2511.977,29191.72,550.6326,131.9698,131.9698
2024-05-20T00:00:00Z,674,1487.577,6.907064,1.479271,2512.483,29751.53,552.5651,118.3417,118.3417
2024-05-20T04:00:00Z,675,1438.98,6.727289,1.422862,2513.343,28779.6,538.1831,113.8289,113.8289
2024-05-20T08:00:00Z,676,1431.056,6.659834,1.377504,2513.66,28621.12,532.7867,110.2003,110.2003
2024-05-20T12:00:00Z,677,1406.238,6.785062,1.388888,2513.66,28124.76,542.8049,111.1111,111.1111
2024-05-20T16:00:00Z,678,1421.661,6.86007,2.389079,2511.946,28433.23,548.8056,191.1263,191.1263
2024-05-20T20:00:00Z,679,1430.114,6.825941,2.514221,2511.946,28602.28,546.0753,201.1377,201.1377
2024-05-21T00:00:00Z,680,1317.516,6.894548,1.615551,2512.069,26350.33,551.5638,129.2441,129.2441
2024-05-21T04:00:00Z,681,1147.659,6.942199,1.445343,2512.849,22953.19,555.3759,115.6275,115.6275
2024-05-21T08:00:00Z,682,1028.317,6.989,1.400077,2513.309,20566.34,559.12,112.0062,112.0062
2024-05-21T12:00:00Z,683,906.6391,6.95455,1.684567,2513.194,18132.78,556.364,134.7653,134.7653
2024-05-21T16:00:00Z,684,809.7006,6.860513,2.264085,2512.111,16194.01,548.8411,181.1268,181.1268
2024-05-21T20:00:00Z,685,733.9023,6.848693,2.65074,2511.946,14678.05,547.8954,212.0592,212.0592
2024-05-22T00:00:00Z,686,731.342,6.953671,1.638836,2512.882,14626.84,556.2936,131.1069,131.1069
2024-05-22T04:00:00Z,687,779.0428,6.976795,1.513722,2513.004,15580.86,558.1436,121.0978,121.0978
2024-05-22T08:00:00Z,688,811.7578,6.976714,1.468184,2512.985,16235.16,558.1371,117.4547,117.4547
2024-05-22T12:00:00Z,689,849.2207,6.930695,1.741209,2512.804,16984.41,554.4556,139.2967,139.2967
2024-05-22T16:00:00Z,690,910.8553,6.87146,2.491473,2511.951,18217.1,549.7167,199.3178,199.3178
2024-05-22T20:00:00Z,691,987.5771,6.814564,2.673493,2511.946,19751.54,545.1651,213.8795,213.8795
2024-05-23T00:00:00Z,692,1037.309,6.883396,1.956931,2512.152,20746.19,550.6717,156.5544,156.5544
2024-05-23T04:00:00Z,693,1077.649,6.930551,1.832214,2512.751,21552.98,554.4441,146.5771,146.5771
2024-05-23T08:00:00Z,694,1117.669,6.942393,1.695766,2512.92,22353.38,555.3915,135.6613,135.6613
2024-05-23T12:00:00Z,695,1160.339,6.941925,1.854977,2512.754,23206.79,555.3539,148.3982,148.3982
2024-05-23T16:00:00Z,696,1206.238,6.906976,2.423696,2512.45,24124.76,552.558,193.8957,193.8957
2024-05-23T20:00:00Z,697,1257.603,6.860517,2.138936,2512.112,25152.07,548.8414,171.1149,171.1149
2024-05-24T00:00:00Z,698,1286.51,6.907788,1.707031,2512.75,25730.19,552.623,136.5625,136.5625
2024-05-24T04:00:00Z,699,1324.95,6.999797,1.502393,2513.091,26499,559.9838,120.1914,120.1914
2024-05-24T08:00:00Z,700,1341.995,7.001241,1.514089,2513.616,26839.91,560.0993,121.1271,121.1271
2024-05-24T12:00:00Z,701,1344.54,6.989755,1.559605,2513.584,26890.79,559.1804,124.7684,124.7684
2024-05-24T16:00:00Z,702,1359.687,6.942056,2.059856,2512.797,27193.74,555.3645,164.7885,164.7885
2024-05-24T20:00:00Z,703,1317.661,6.930569,1.615994,2512.757,26353.23,554.4455,129.2795,129.2795
2024-05-25T00:00:00Z,704,1257.925,7.012506,1.457144,2513.573,25158.5,561.0005,116.5715,116.5715
2024-05-25T04:00:00Z,705,1134.517,6.72814,1.400273,2513.547,22690.34,538.2512,112.0218,112.0218
2024-05-25T08:00:00Z,706,1011.635,2509.483,1.867031,2513.16,20232.69,200758.6,149.3624,149.3624
2024-05-25T12:00:00Z,707,922.4269,2509.562,1.867031,2513.376,18448.54,200765,149.3624,149.3624
2024-05-25T16:00:00Z,708,855.4824,2510.247,2.299011,2512.979,17109.65,200819.8,183.9209,183.9209
2024-05-25T20:00:00Z,709,786.5726,2509.938,2.184861,2512.59,15731.45,200795.1,174.7889,174.7889
2024-05-26T00:00:00Z,710,728.6219,2510.347,2.15114,2513.078,14572.44,200827.7,172.0912,172.0912
2024-05-26T04:00:00Z,711,703.6994,2510.905,1.992257,2513.659,14073.99,200872.3,159.3806,159.3806
2024-05-26T08:00:00Z,712,691.5412,2510.393,1.980874,2513.66,13830.82,200831.5,158.4699,158.4699
2024-05-26T12:00:00Z,713,646.2088,2510.154,1.958105,2513.649,12924.18,200812.3,156.6484,156.6484
2024-05-26T16:00:00Z,714,641.0742,2510.091,2.287478,2512.811,12821.48,200807.3,182.9982,182.9982
2024-05-26T20:00:00Z,715,633.2705,2509.328,2.263956,2511.967,12665.41,200746.2,181.1165,181.1165
2024-05-27T00:00:00Z,716,606.1035,2509.993,2.150837,2512.724,12122.07,200799.4,172.067,172.067
2024-05-27T04:00:00Z,717,581.0563,2509.619,2.026411,2513.638,11621.13,200769.5,162.1129,162.1129
2024-05-27T08:00:00Z,718,565.2948,2510.157,2.082977,2513.231,11305.9,200812.6,166.6381,166.6381
2024-05-27T12:00:00Z,719,563.223,2509.875,2.105486,2512.925,11264.46,200790,168.4389,168.4389
2024-05-27T16:00:00Z,720,537.3211,2509.934,2.514941,2512.665,10746.42,200794.7,201.1953,201.1953
2024-05-27T20:00:00Z,721,535.8059,2509.553,2.286997,2512.284,10716.12,200764.2,182.9598,182.9598
2024-05-28T00:00:00Z,722,499.5349,2509.386,2.025957,2513.097,9990.698,200750.9,162.0766,162.0766
2024-05-28T04:00:00Z,723,585.1884,2509.254,1.980485,2513.169,11703.77,200740.3,158.4388,158.4388
2024-05-28T08:00:00Z,724,637.221,2509.54,2.083315,2513.639,12744.42,200763.2,166.6652,166.6652
2024-05-28T12:00:00Z,725,645.3154,2509.497,2.117431,2513.595,12906.31,200759.8,169.3945,169.3945
2024-05-28T16:00:00Z,726,769.4634,2509.411,2.526562,2512.905,15389.27,200752.9,202.125,202.125
2024-05-28T20:00:00Z,727,804.8721,2509.177,2.241952,2512.807,16097.44,200734.1,179.3562,179.3562
2024-05-29T00:00:00Z,728,857.0678,2509.276,2.128753,2513.522,17141.36,200742.1,170.3002,170.3002
2024-05-29T04:00:00Z,729,895.6851,2508.719,2.117486,2513.66,17913.7,200697.6,169.3989,169.3989
2024-05-29T08:00:00Z,730,907.9232,2508.31,2.12887,2513.66,18158.46,200664.8,170.3096,170.3096
2024-05-29T12:00:00Z,731,924.2484,2508.219,1.946721,2513.638,18484.97,200657.5,155.7377,155.7377
2024-05-29T16:00:00Z,732,951.7188,2508.629,2.060564,2513.626,19034.38,200690.3,164.8451,164.8451
2024-05-29T20:00:00Z,733,970.308,2509.106,2.094346,2513.215,19406.16,200728.5,167.5477,167.5477
2024-05-30T00:00:00Z,734,1012.283,2508.594,2.015027,2513.66,20245.67,200687.5,161.2021,161.2021
2024-05-30T04:00:00Z,735,1035.371,2508.196,1.844262,2513.592,20707.42,200655.7,147.5409,147.5409
2024-05-30T08:00:00Z,736,1038.194,2507.98,1.798724,2513.034,20763.88,200638.4,143.8979,143.8979
2024-05-30T12:00:00Z,737,1057.627,2508.162,1.844262,2513.103,21152.54,200653,147.5409,147.5409
2024-05-30T16:00:00Z,738,1093.063,2508.839,2.254021,2513.575,21861.27,200707.1,180.3217,180.3217
2024-05-30T20:00:00Z,739,1142.1,2508.74,2.230598,2512.837,22842.01,200699.2,178.4479,178.4479
2024-05-31T00:00:00Z,740,1187.902,2508.3,2.094424,2513.308,23758.05,200664,167.5539,167.5539
2024-05-31T04:00:00Z,741,1144.74,2508.185,1.832878,2513.467,22894.8,200654.8,146.6302,146.6302
2024-05-31T08:00:00Z,742,1072.802,2507.684,1.730418,2513.137,21456.05,200614.7,138.4335,138.4335
2024-05-31T12:00:00Z,743,1006.99,2508.139,1.855646,2513.353,20139.79,200651.1,148.4517,148.4517
2024-05-31T16:00:00Z,744,969.6461,2508.813,2.29898,2512.945,19392.92,200705.1,183.9184,183.9184
2024-05-31T20:00:00Z,745,943.7624,2508.325,2.161957,2512.421,18875.25,200666,172.9566,172.9566
2024-06-01T00:00:00Z,746,874.5466,2508.4,2.060086,2513.078,17490.93,200672,164.8069,164.8069
2024-06-01T04:00:00Z,747,817.1446,2508.196,1.78734,2513.66,16342.89,200655.7,142.9872,142.9872
2024-06-01T08:00:00Z,748,755.3959,2507.923,1.753187,2513.433,15107.92,200633.8,140.255,140.255
2024-06-01T12:00:00Z,749,702.8231,2508.15,1.832878,2513.535,14056.46,200652,146.6302,146.6302
2024-06-01T16:00:00Z,750,678.6241,2508.693,2.33298,2512.79,13572.48,200695.5,186.6384,186.6384
2024-06-01T20:00:00Z,751,630.6544,2508.032,2.229908,2512.06,12613.09,200642.6,178.3926,178.3926
2024-06-02T00:00:00Z,752,613.5217,2508.383,2.082628,2512.81,12270.43,200670.6,166.6102,166.6102
2024-06-02T04:00:00Z,753,599.3509,2508.196,1.855646,2513.649,11987.02,200655.7,148.4517,148.4517
2024-06-02T08:00:00Z,754,596.8464,2508.196,1.878415,2513.649,11936.93,200655.7,150.2732,150.2732
2024-06-02T12:00:00Z,755,579.7585,2508.196,1.946721,2513.649,11595.17,200655.7,155.7377,155.7377
2024-06-02T16:00:00Z,756,578.7747,2508.468,2.435174,2512.553,11575.5,200677.4,194.8139,194.8139
2024-06-02T20:00:00Z,757,559.6711,2508.201,2.332247,2512.001,11193.42,200656.1,186.5798,186.5798
2024-06-03T00:00:00Z,758,540.7195,2508.76,2.094048,2512.857,10814.39,200700.8,167.5238,167.5238
2024-06-03T04:00:00Z,759,662.2722,2508.241,1.958105,2513.649,13245.44,200659.3,156.6484,156.6484
2024-06-03T08:00:00Z,760,617.2357,2508.196,1.958105,2513.649,12344.71,200655.7,156.6484,156.6484
2024-06-03T12:00:00Z,761,580.9766,2508.207,1.912568,2513.649,11619.53,200656.6,153.0054,153.0054
2024-06-03T16:00:00Z,762,560.8315,2509.312,2.423852,2512.613,11216.63,200745,193.9082,193.9082
2024-06-03T20:00:00Z,763,529.5704,2509.247,2.355012,2512.012,10591.41,200739.8,188.401,188.401
2024-06-04T00:00:00Z,764,527.9572,2508.849,2.196313,2512.673,10559.14,200708,175.7051,175.7051
2024-06-04T04:00:00Z,765,562.1286,2508.928,1.969465,2513.629,11242.57,200714.2,157.5572,157.5572
2024-06-04T08:00:00Z,766,542.1447,2509.084,1.912568,2513.649,10842.89,200726.7,153.0054,153.0054
2024-06-04T12:00:00Z,767,524.2599,2509.539,1.878415,2513.649,10485.2,200763.2,150.2732,150.2732
2024-06-04T16:00:00Z,768,505.28,2509.549,2.321139,2512.291,10105.6,200763.9,185.6911,185.6911
2024-06-04T20:00:00Z,769,474.11,2509.292,2.411905,2512.022,9482.2,200743.3,192.9524,192.9524
2024-06-05T00:00:00Z,770,499.4104,2509.525,2.185006,2512.757,9988.207,200762,174.8005,174.8005
2024-06-05T04:00:00Z,771,514.9244,2509.572,2.060563,2513.659,10298.49,200765.8,164.845,164.845
2024-06-05T08:00:00Z,772,513.1487,2509.562,1.946721,2513.41,10262.97,200765,155.7377,155.7377
2024-06-05T12:00:00Z,773,501.5244,2510.047,1.969441,2513.599,10030.49,200803.8,157.5553,157.5553
2024-06-05T16:00:00Z,774,505.2103,2510.005,2.469492,2512.737,10104.21,200800.4,197.5594,197.5594
2024-06-05T20:00:00Z,775,490.2699,2510.073,2.27609,2512.804,9805.396,200805.8,182.0872,182.0872
2024-06-06T00:00:00Z,776,529.3969,2510.023,2.128103,2512.754,10587.94,200801.8,170.2482,170.2482
2024-06-06T04:00:00Z,777,563.2344,2510.346,2.082849,2513.078,11264.69,200827.7,166.6279,166.6279
2024-06-06T08:00:00Z,778,548.2195,2510.521,1.969474,2513.64,10964.39,200841.7,157.5579,157.5579
2024-06-06T12:00:00Z,779,531.5137,2510.176,2.083162,2513.455,10630.27,200814.1,166.653,166.653
2024-06-06T16:00:00Z,780,527.8874,2509.838,2.628627,2512.557,10557.75,200787,210.2901,210.2901
2024-06-06T20:00:00Z,781,539.1525,2509.976,2.32148,2512.661,10783.05,200798,185.7184,185.7184
2024-06-07T00:00:00Z,782,542.9953,2510.071,2.264709,2512.803,10859.91,200805.7,181.1767,181.1767
2024-06-07T04:00:00Z,783,569.3646,2510.052,2.083333,2513.66,11387.29,200804.1,166.6666,166.6666
2024-06-07T08:00:00Z,784,626.9579,2509.585,2.026411,2513.626,12539.16,200766.8,162.1129,162.1129
2024-06-07T12:00:00Z,785,649.0208,2509.232,1.912568,2513.604,12980.42,200738.6,153.0054,153.0054
2024-06-07T16:00:00Z,786,708.1547,2510.255,2.503882,2512.987,14163.09,200820.4,200.3105,200.3105
2024-06-07T20:00:00Z,787,772.1931,2510.41,2.140143,2513.529,15443.86,200832.8,171.2114,171.2114
2024-06-08T00:00:00Z,788,809.9883,2509.915,2.071902,2513.592,16199.77,200793.2,165.7521,165.7521
2024-06-08T04:00:00Z,789,854.155,2509.63,2.140254,2513.66,17083.1,200770.4,171.2204,171.2204
2024-06-08T08:00:00Z,790,856.3522,2509.562,1.980874,2513.592,17127.04,200765,158.4699,158.4699
2024-06-08T12:00:00Z,791,860.8604,2509.573,1.912568,2513.604,17217.21,200765.9,153.0054,153.0054
2024-06-08T16:00:00Z,792,893.4765,2509.892,2.356557,2513.638,17869.53,200791.4,188.5245,188.5245
2024-06-08T20:00:00Z,793,932.025,2509.769,2.071875,2513.571,18640.5,200781.5,165.75,165.75
2024-06-09T00:00:00Z,794,957.5247,2509.665,2.003642,2513.649,19150.49,200773.2,160.2914,160.2914
2024-06-09T04:00:00Z,795,964.5489,2509.562,2.060564,2513.535,19290.98,200765,164.8451,164.8451
2024-06-09T08:00:00Z,796,954.5421,2509.585,2.071948,2513.649,19090.84,200766.8,165.7559,165.7559
2024-06-09T12:00:00Z,797,961.8053,2509.562,1.901183,2513.604,19236.1,200765,152.0947,152.0947
2024-06-09T16:00:00Z,798,992.9984,2509.63,2.094717,2513.626,19859.97,200770.4,167.5774,167.5774
2024-06-09T20:00:00Z,799,1014.16,2510.481,2.049177,2513.634,20283.21,200838.5,163.9341,163.9341
2024-06-10T00:00:00Z,800,1021.14,2509.71,2.060564,2513.649,20422.81,200776.8,164.8451,164.8451
2024-06-10T04:00:00Z,801,1060.348,2509.71,2.037795,2513.592,21206.96,200776.8,163.0236,163.0236
2024-06-10T08:00:00Z,802,1088.08,2509.676,1.980874,2513.649,21761.61,200774.1,158.4699,158.4699
2024-06-10T12:00:00Z,803,1076.935,2509.847,2.026411,2513.649,21538.7,200787.7,162.1129,162.1129
2024-06-10T16:00:00Z,804,1066.701,2510.029,2.083333,2513.592,21334.01,200802.3,166.6666,166.6666
2024-06-10T20:00:00Z,805,1082.844,2509.824,2.026411,2513.592,21656.87,200785.9,162.1129,162.1129
2024-06-11T00:00:00Z,806,1081.944,2509.585,2.003642,2513.592,21638.88,200766.8,160.2914,160.2914
2024-06-11T04:00:00Z,807,1072.427,2509.767,1.980874,2513.558,21448.54,200781.4,158.4699,158.4699
2024-06-11T08:00:00Z,808,1073.645,2509.619,2.026411,2513.399,21472.9,200769.5,162.1129,162.1129
2024-06-11T12:00:00Z,809,1081.876,2509.619,1.946721,2513.262,21637.52,200769.5,155.7377,155.7377
2024-06-11T16:00:00Z,810,1079.007,2510.837,2.197176,2513.535,21580.14,200867,175.7741,175.7741
2024-06-11T20:00:00Z,811,1081.534,2510.743,2.140097,2513.476,21630.69,200859.5,171.2078,171.2078
2024-06-12T00:00:00Z,812,1124.295,2510.868,2.10606,2513.611,22485.89,200869.4,168.4848,168.4848
2024-06-12T04:00:00Z,813,1116.905,2510.359,1.992258,2513.615,22338.11,200828.7,159.3806,159.3806
2024-06-12T08:00:00Z,814,1117.236,2509.562,1.901183,2513.365,22344.71,200765,152.0947,152.0947
2024-06-12T12:00:00Z,815,1124.1,2509.665,1.946721,2513.251,22482.01,200773.2,155.7377,155.7377
2024-06-12T16:00:00Z,816,1161.189,2510.802,2.140147,2513.534,23223.78,200864.2,171.2117,171.2117
2024-06-12T20:00:00Z,817,1192.016,2510.058,2.219176,2512.79,23840.32,200804.7,177.5341,177.5341
2024-06-13T00:00:00Z,818,1199.089,2510.713,2.140071,2513.422,23981.77,200857,171.2056,171.2056
2024-06-13T04:00:00Z,819,1161.714,2509.847,1.992258,2513.592,23234.28,200787.7,159.3806,159.3806
2024-06-13T08:00:00Z,820,1099.237,2509.573,1.923952,2513.41,21984.74,200765.9,153.9162,153.9162
2024-06-13T12:00:00Z,821,1106.01,2509.676,1.946721,2513.228,22120.21,200774.1,155.7377,155.7377
2024-06-13T16:00:00Z,822,1154.722,2510.009,2.458115,2512.74,23094.45,200800.7,196.6492,196.6492
2024-06-13T20:00:00Z,823,1156.302,2509.516,2.366534,2512.167,23126.05,200761.3,189.3228,189.3228
2024-06-14T00:00:00Z,824,1045.403,2509.922,2.253195,2512.653,20908.05,200793.8,180.2556,180.2556
2024-06-14T04:00:00Z,825,930.6921,2509.754,2.264403,2512.462,18613.84,200780.3,181.1522,181.1522
2024-06-14T08:00:00Z,826,830.4771,2510.52,2.105759,2513.252,16609.54,200841.6,168.4607,168.4607
2024-06-14T12:00:00Z,827,824.776,2510.559,2.083026,2513.291,16495.52,200844.8,166.6421,166.6421
2024-06-14T16:00:00Z,828,866.9698,2510.224,2.264847,2512.956,17339.4,200818,181.1878,181.1878
2024-06-14T20:00:00Z,829,939.629,2509.998,2.355673,2512.718,18792.58,200799.8,188.4538,188.4538
2024-06-15T00:00:00Z,830,945.5834,2510.266,2.162452,2512.997,18911.67,200821.3,172.9962,172.9962
2024-06-15T04:00:00Z,831,889.7652,2510.746,2.083333,2513.649,17795.3,200859.7,166.6666,166.6666
2024-06-15T08:00:00Z,832,801.6732,2509.71,1.946721,2513.592,16033.47,200776.8,155.7377,155.7377
2024-06-15T12:00:00Z,833,715.4369,2509.562,1.992258,2513.308,14308.74,200765,159.3806,159.3806
2024-06-15T16:00:00Z,834,657.3654,2510.928,2.424863,2513.626,13147.31,200874.2,193.989,193.989
2024-06-15T20:00:00Z,835,616.3414,2510.531,2.1854460000000002,2513.251,12326.83,200842.5,174.8357,174.8357
2024-06-16T00:00:00Z,836,597.6186,2510.92,2.060558,2513.641,11952.37,200873.6,164.8446,164.8446
2024-06-16T04:00:00Z,837,567.5089,2509.562,1.832878,2513.034,11350.18,200765,146.6302,146.6302
2024-06-16T08:00:00Z,838,531.876,2509.403,1.889799,2512.841,10637.52,200752.2,151.1839,151.1839
2024-06-16T12:00:00Z,839,504.6219,2509.562,1.855646,2512.75,10092.44,200765,148.4517,148.4517
2024-06-16T16:00:00Z,840,510.6632,2510.485,2.333354,2513.194,10213.26,200838.8,186.6684,186.6684
2024-06-16T20:00:00Z,841,506.0081,2510.308,2.287364,2512.686,10120.16,200824.6,182.9891,182.9891
2024-06-17T00:00:00Z,842,519.251,2510.544,2.139927,2513.276,10385.02,200843.5,171.1942,171.1942
2024-06-17T04:00:00Z,843,579.861,2510.917,2.015027,2513.649,11597.22,200873.3,161.2021,161.2021
2024-06-17T08:00:00Z,844,609.8586,2510.848,2.026411,2513.649,12197.17,200867.9,162.1129,162.1129
2024-06-17T12:00:00Z,845,564.6059,2510.928,2.083333,2513.649,11292.12,200874.2,166.6666,166.6666
2024-06-17T16:00:00Z,846,555.8611,2510.715,2.003472,2513.447,11117.22,200857.2,160.2778,160.2778
2024-06-17T20:00:00Z,847,565.9197,2510.781,2.321162,2512.316,11318.39,200862.4,185.693,185.693
2024-06-18T00:00:00Z,848,576.488,2510.436,2.207807,2512.803,11529.76,200834.8,176.6245,176.6245
2024-06-18T04:00:00Z,849,583.2985,2510.142,2.128203,2512.862,11665.97,200811.3,170.2563,170.2563
2024-06-18T08:00:00Z,850,593.2839,2510.739,2.140093,2513.471,11865.68,200859.1,171.2075,171.2075
2024-06-18T12:00:00Z,851,607.1267,2510.34,2.208022,2513.038,12142.53,200827.2,176.6418,176.6418
2024-06-18T16:00:00Z,852,607.5793,2510.3,2.673654,2512.097,12151.59,200824,213.8923,213.8923
2024-06-18T20:00:00Z,853,588.7575,2510.499,2.582619,2512.081,11775.15,200839.9,206.6095,206.6095
2024-06-19T00:00:00Z,854,581.2878,2510.307,2.344178,2512.594,11625.76,200824.6,187.5342,187.5342
2024-06-19T04:00:00Z,855,584.7356,2510.156,2.230643,2512.887,11694.71,200812.5,178.4514,178.4514
2024-06-19T08:00:00Z,856,585.3171,2510.55,2.253758,2513.282,11706.34,200844,180.3006,180.3006
2024-06-19T12:00:00Z,857,582.1204,2510.313,2.276309,2513.045,11642.41,200825.1,182.1047,182.1047
2024-06-19T16:00:00Z,858,591.576,2510.349,2.491589,2512.067,11831.52,200828,199.3271,199.3271
2024-06-19T20:00:00Z,859,635.5165,2510.349,2.617448,2512.75,12710.33,200827.9,209.3958,209.3958
2024-06-20T00:00:00Z,860,653.2161,2510.219,2.514908,2512.632,13064.32,200817.6,201.1927,201.1927
2024-06-20T04:00:00Z,861,664.3909,2510.116,2.401317,2512.848,13287.82,200809.3,192.1054,192.1054
2024-06-20T08:00:00Z,862,654.5062,2510.312,2.355935,2512.998,13090.13,200825,188.4748,188.4748
2024-06-20T12:00:00Z,863,678.282,2510.237,2.310372,2512.957,13565.64,200818.9,184.8298,184.8298
2024-06-20T16:00:00Z,864,658.2899,2510.184,2.651367,2512.54,13165.8,200814.7,212.1093,212.1093
2024-06-20T20:00:00Z,865,666.4319,2510.007,2.514752,2512.476,13328.64,200800.5,201.1801,201.1801
2024-06-21T00:00:00Z,866,673.9079,2510.338,2.412911,2513.035,13478.16,200827,193.0329,193.0329
2024-06-21T04:00:00Z,867,766.8424,2510.685,2.265263,2513.383,15336.85,200854.8,181.221,181.221
2024-06-21T08:00:00Z,868,816.8666,2510.809,2.174304,2513.507,16337.33,200864.7,173.9443,173.9443
2024-06-21T12:00:00Z,869,901.1723,2510.928,2.151639,2513.478,18023.45,200874.2,172.1311,172.1311
2024-06-21T16:00:00Z,870,1011.658,2510.648,2.367678,2513.38,20233.17,200851.9,189.4142,189.4142
2024-06-21T20:00:00Z,871,1117.12,2510.644,2.333523,2513.376,22342.41,200851.5,186.6819,186.6819
2024-06-22T00:00:00Z,872,1196.994,2510.688,2.310799,2513.307,23939.88,200855.1,184.864,184.864
2024-06-22T04:00:00Z,873,1217.907,2510.927,2.12887,2513.591,24358.14,200874.2,170.3096,170.3096
2024-06-22T08:00:00Z,874,1330.396,2510.928,2.197176,2513.604,26607.91,200874.2,175.7741,175.7741
2024-06-22T12:00:00Z,875,1398.781,2510.887,2.254061,2513.46,27975.63,200871,180.3249,180.3249
2024-06-22T16:00:00Z,876,1423.08,2510.835,2.288166,2513.544,28461.6,200866.8,183.0533,183.0533
2024-06-22T20:00:00Z,877,1447.781,2510.753,2.322242,2513.405,28955.62,200860.2,185.7793,185.7793
2024-06-23T00:00:00Z,878,1469.604,2510.871,2.276814,2513.603,29392.08,200869.7,182.1452,182.1452
2024-06-23T04:00:00Z,879,1525.273,2510.928,2.299635,2513.592,30505.46,200874.2,183.9708,183.9708
2024-06-23T08:00:00Z,880,1550.933,2510.917,2.197176,2513.501,31018.66,200873.3,175.7741,175.7741
2024-06-23T12:00:00Z,881,1551.901,2510.928,2.163023,2513.421,31038.01,200874.2,173.0418,173.0418
2024-06-23T16:00:00Z,882,1607.941,2510.328,2.720192,2513.037,32158.82,200826.2,217.6154,217.6154
2024-06-23T20:00:00Z,883,1623.113,2510.361,2.37868,2512.979,32462.27,200828.9,190.2944,190.2944
2024-06-24T00:00:00Z,884,1627.764,2510.457,2.356093,2513.166,32555.28,200836.5,188.4874,188.4874
2024-06-24T04:00:00Z,885,1644.034,2510.441,2.3561,2513.139,32880.68,200835.3,188.488,188.488
2024-06-24T08:00:00Z,886,1628.903,2510.926,2.197174,2513.646,32578.05,200874,175.7739,175.7739
2024-06-24T12:00:00Z,887,1678.54,2510.928,2.231329,2513.319,33570.8,200874.2,178.5063,178.5063
2024-06-24T16:00:00Z,888,1742.987,2510.928,2.413478,2513.626,34859.73,200874.2,193.0783,193.0783
