TIMESTAMP,RECORD,CO2_mV_Avg(1),CO2_mV_Avg(2),CO2_mV_Avg(3),CO2_mV_Avg(4),CO2_Final_Avg(1),CO2_Final_Avg(2),CO2_Final_Avg(3),CO2_Final_Avg(4)
2024-04-29T04:00:00Z,501,2505.88,134.6552,11.78347,5.595441,50117.6,10772.42,942.6779,942.6779
2024-04-29T08:00:00Z,502,2505.871,150.4674,12.2435,5.631555,50117.42,12037.39,979.4802,979.4802
2024-04-29T12:00:00Z,503,2505.233,165.9713,11.75331,2599.179,50104.65,13277.7,940.2645,940.2645
2024-04-29T16:00:00Z,504,2506.145,137.8363,11.16051,2497.982,50122.89,11026.9,892.8408,892.8408
2024-04-29T20:00:00Z,505,2505.903,144.9572,11.11111,2498.267,50118.05,11596.58,888.8887,888.8887
2024-04-30T00:00:00Z,506,2505.805,214.3453,11.78585,2497.598,50116.1,17147.62,942.8683,942.8683
2024-04-30T04:00:00Z,507,2505.825,232.1249,11.19471,2503.42,50116.51,18569.99,895.5768,895.5768
2024-04-30T08:00:00Z,508,2506.133,146.9334,12.9161,5.631555,50122.66,11754.67,1033.288,1033.288
2024-04-30T12:00:00Z,509,2505.951,146.3748,12.7223,2599.179,50119.02,11709.99,1017.784,1017.784
2024-04-30T16:00:00Z,510,2505.878,144.7058,12.73228,2497.671,50117.57,11576.46,1018.582,1018.582
2024-04-30T20:00:00Z,511,2505.915,146.3248,11.92023,2503.932,50118.3,11705.98,953.6183,953.6183
2024-05-01T00:00:00Z,512,2505.981,154.572,11.6385,5.585572,50119.63,12365.76,931.0799,931.0799
2024-05-01T04:00:00Z,513,2506.156,139.5349,12.9503,5.620155,50123.12,11162.79,1036.024,1036.024
2024-05-01T08:00:00Z,514,2506.156,160.0433,12.5855,5.597355,50123.12,12803.46,1006.84,1006.84
2024-05-01T12:00:00Z,515,2506.133,145.0068,8.071136,2496.614,50122.66,11600.55,645.6908,645.6908
2024-05-01T16:00:00Z,516,2505.357,152.8682,9.903272,2497.129,50107.14,12229.46,792.2617,792.2617
2024-05-01T20:00:00Z,517,2505.801,137.7094,10.0171,2497.094,50116.02,11016.75,801.3676,801.3676
2024-05-02T00:00:00Z,518,2505.458,139.4871,8.831907,2497.037,50109.17,11158.97,706.5526,706.5526
2024-05-02T04:00:00Z,519,2506.033,147.0288,8.720505,2497.689,50120.66,11762.31,697.6404,697.6404
2024-05-02T08:00:00Z,520,2506.101,134.06,9.997491,2497.358,50122.03,10724.8,799.7993,799.7993
2024-05-02T12:00:00Z,521,2505.664,136.772,9.425858,2497.4,50113.27,10941.76,754.0686,754.0686
2024-05-02T16:00:00Z,522,2506.097,136.7294,10.21083,2497.094,50121.95,10938.35,816.8662,816.8662
2024-05-02T20:00:00Z,523,2505.691,139.509,8.901677,2497.405,50113.82,11160.72,712.1342,712.1342
2024-05-03T00:00:00Z,524,2506.057,135.4256,9.142366,2497.724,50121.14,10834.04,731.3893,731.3893
2024-05-03T04:00:00Z,525,2506.151,132.6833,7.922921,2497.624,50123.02,10614.66,633.8337,633.8337
2024-05-03T08:00:00Z,526,2506.156,135.4309,8.68673,2497.583,50123.12,10834.47,694.9384,694.9384
2024-05-03T12:00:00Z,527,2506.154,132.6948,8.720922,2497.308,50123.08,10615.59,697.6738,697.6738
2024-05-03T16:00:00Z,528,2506.666,163.0997,9.413103,2498.302,50133.32,13047.97,753.0483,753.0483
2024-05-03T20:00:00Z,529,2507.719,138.1142,10.96253,2498.352,50154.38,11049.14,877.0027,877.0027
2024-05-04T00:00:00Z,530,2506.655,129.9145,10.01709,2497.094,50133.1,10393.16,801.3674,801.3674
2024-05-04T04:00:00Z,531,2505.899,131.3135,9.34696,2497.681,50117.99,10505.08,747.7569,747.7569
2024-05-04T08:00:00Z,532,2505.59,127.1937,8.445384,2497.247,50111.8,10175.5,675.6307,675.6307
2024-05-04T12:00:00Z,533,2505.582,128.5609,9.448308,2497.296,50111.63,10284.87,755.8646,755.8646
2024-05-04T16:00:00Z,534,2506.666,131.453,9.709399,2497.094,50133.32,10516.24,776.752,776.752
2024-05-04T20:00:00Z,535,2507.224,128.5356,10.05128,2497.378,50144.49,10282.85,804.1024,804.1024
2024-05-05T00:00:00Z,536,2506.666,131.282,9.698004,2497.094,50133.32,10502.56,775.8403,775.8403
2024-05-05T04:00:00Z,537,2505.778,135.3963,9.73303,2496.98,50115.57,10831.71,778.6424,778.6424
2024-05-05T08:00:00Z,538,2506.1,140.8997,9.005726,2496.786,50121.99,11271.98,720.4581,720.4581
2024-05-05T12:00:00Z,539,2506.152,280.0953,8.755116,2496.781,50123.04,22407.62,700.4093,700.4093
2024-05-05T16:00:00Z,540,2506.145,153.2034,8.299133,2496.569,50122.89,12256.27,663.9307,663.9307
2024-05-05T20:00:00Z,541,2506.156,138.4861,8.81213,2496.603,50123.12,11078.89,704.9704,704.9704
2024-05-06T00:00:00Z,542,2506.094,143.6353,10.35086,2496.541,50121.87,11490.82,828.0688,828.0688
2024-05-06T04:00:00Z,543,2506.155,144.3,11.14911,2496.614,50123.11,11544,891.9286,891.9286
2024-05-06T08:00:00Z,544,2506.042,146.3796,9.735082,2496.478,50120.83,11710.37,778.8066,778.8066
2024-05-06T12:00:00Z,545,2506.005,170.0764,9.848931,2496.452,50120.09,13606.11,787.9144,787.9144
2024-05-06T16:00:00Z,546,2506.587,127.1681,11.17949,2497.083,50131.75,10173.45,894.3591,894.3591
2024-05-06T20:00:00Z,547,2507.57,147.4143,11.0424,2497.394,50151.4,11793.14,883.392,883.392
2024-05-07T00:00:00Z,548,2506.666,159.5897,11.7037,2497.094,50133.32,12767.18,936.2961,936.2961
2024-05-07T04:00:00Z,549,2506.155,128.5909,10.61331,2496.579,50123.1,10287.27,849.0649,849.0649
2024-05-07T08:00:00Z,550,2506.145,142.305,11.66211,2496.477,50122.89,11384.4,932.9685,932.9685
2024-05-07T12:00:00Z,551,2506.133,157.3073,11.27451,2496.363,50122.66,12584.59,901.9608,901.9608
2024-05-07T16:00:00Z,552,2506.64,176.2017,10.63227,2497.079,50132.8,14096.13,850.5817,850.5817
2024-05-07T20:00:00Z,553,2507.931,167.7607,9.561252,2497.219,50158.62,13420.85,764.9001,764.9001
2024-05-08T00:00:00Z,554,2506.666,159.6011,8.991451,2497.048,50133.32,12768.09,719.3161,719.3161
2024-05-08T04:00:00Z,555,2506.156,132.6949,10.13452,2496.591,50123.12,10615.59,810.7615,810.7615
2024-05-08T08:00:00Z,556,2506.156,138.8851,12.5399,2496.58,50123.12,11110.81,1003.192,1003.192
2024-05-08T12:00:00Z,557,2506.156,131.327,9.781122,2497.845,50123.12,10506.16,782.4897,782.4897
2024-05-08T16:00:00Z,558,2505.676,179.077,9.390315,2499.203,50113.51,14326.16,751.2252,751.2252
2024-05-08T20:00:00Z,559,2506.647,127.8394,11.01986,5.982858,50132.93,10227.16,881.5885,881.5885
2024-05-09T00:00:00Z,560,2505.929,128.5782,10.1221,2522.412,50118.58,10286.25,809.7682,809.7682
2024-05-09T04:00:00Z,561,2506.156,150.57,10.55632,2496.591,50123.12,12045.6,844.5052,844.5052
2024-05-09T08:00:00Z,562,2506.145,131.3383,12.5285,2496.569,50122.89,10507.07,1002.28,1002.28
2024-05-09T12:00:00Z,563,2506.065,139.5235,12.4829,2503.215,50121.3,11161.88,998.632,998.632
2024-05-09T16:00:00Z,564,2506.031,147.9178,12.49368,5.75667,50120.61,11833.43,999.4943,999.4943
2024-05-09T20:00:00Z,565,2505.692,131.3075,13.18659,5.755594,50113.85,10504.6,1054.927,1054.927
2024-05-10T00:00:00Z,566,2505.648,162.1992,12.51456,5.801379,50112.96,12975.94,1001.165,1001.165
2024-05-10T04:00:00Z,567,2506.11,134.9521,12.1409,5.608755,50122.21,10796.17,971.2722,971.2722
2024-05-10T08:00:00Z,568,2505.255,134.3251,12.5855,5.665755,50105.11,10746.01,1006.84,1006.84
2024-05-10T12:00:00Z,569,2505.905,149.1792,12.5285,5.642954,50118.11,11934.34,1002.28,1002.28
2024-05-10T16:00:00Z,570,2506.667,147.7835,13.01425,6.301995,50133.34,11822.68,1041.14,1041.14
2024-05-10T20:00:00Z,571,2506.664,150.4044,12.46723,2497.092,50133.29,12032.35,997.3781,997.3781
2024-05-11T00:00:00Z,572,2505.426,131.2371,12.44451,2503.945,50108.52,10498.97,995.5607,995.5607
2024-05-11T04:00:00Z,573,2506.008,144.9042,8.367533,5.665755,50120.15,11592.34,669.4026,669.4026
2024-05-11T08:00:00Z,574,2505.928,181.6575,11.26311,5.620155,50118.56,14532.6,901.0488,901.0488
2024-05-11T12:00:00Z,575,2505.666,184.5531,9.838121,2496.477,50113.32,14764.25,787.0497,787.0497
2024-05-11T16:00:00Z,576,2506.633,192.2849,12.39886,2497.094,50132.66,15382.79,991.909,991.909
2024-05-11T20:00:00Z,577,2507.247,140.7521,10.08547,2504.512,50144.95,11260.17,806.8375,806.8375
2024-05-12T00:00:00Z,578,2505.995,146.1767,11.61254,5.618235,50119.89,11694.13,929.003,929.003
2024-05-12T04:00:00Z,579,2506.027,185.5924,11.08015,2504.283,50120.55,14847.39,886.4118,886.4118
2024-05-12T08:00:00Z,580,2506.156,175.9576,11.19471,5.642954,50123.12,14076.61,895.5768,895.5768
2024-05-12T12:00:00Z,581,2506.156,187.1067,12.0041,5.642954,50123.12,14968.54,960.3282,960.3282
2024-05-12T16:00:00Z,582,2506.063,147.7373,11.23989,5.790931,50121.26,11818.99,899.1916,899.1916
2024-05-12T20:00:00Z,583,2506.656,157.2422,13.7322,6.165243,50133.11,12579.38,1098.576,1098.576
2024-05-13T00:00:00Z,584,2505.69,156.7794,9.698279,2498.532,50113.79,12542.35,775.8624,775.8624
2024-05-13T04:00:00Z,585,2506.099,179.5372,9.724122,2501.755,50121.98,14362.97,777.9297,777.9297
2024-05-13T08:00:00Z,586,2505.472,167.5672,9.83812,5.642954,50109.44,13405.38,787.0497,787.0497
2024-05-13T12:00:00Z,587,2506.156,156.8057,11.43411,5.642954,50123.11,12544.46,914.7285,914.7285
2024-05-13T16:00:00Z,588,2506.666,149.698,9.686608,5.960113,50133.32,11975.84,774.9286,774.9286
2024-05-13T20:00:00Z,589,2506.666,164.2621,9.93732,6.256409,50133.32,13140.97,794.9856,794.9856
2024-05-14T00:00:00Z,590,2506.665,125.8119,11.09971,6.096862,50133.3,10064.95,887.9766,887.9766
2024-05-14T04:00:00Z,591,2506.609,205.7322,9.686608,5.960113,50132.18,16458.57,774.9286,774.9286
2024-05-14T08:00:00Z,592,2505.848,145.521,10.66707,5.664035,50116.95,11641.68,853.3655,853.3655
2024-05-14T12:00:00Z,593,2505.781,354.8135,12.01174,5.903301,50115.62,28385.08,960.939,960.939
2024-05-14T16:00:00Z,594,2506.666,188.8888,11.89743,2498.848,50133.32,15111.11,951.7946,951.7946
2024-05-14T20:00:00Z,595,2506.814,172.1595,11.57835,6.256409,50136.29,13772.76,926.2676,926.2676
2024-05-15T00:00:00Z,596,2506.619,176.1904,10.79182,6.187918,50132.38,14095.23,863.3456,863.3456
2024-05-15T04:00:00Z,597,2506.084,165.5619,12.39891,5.755009,50121.69,13244.96,991.9129,991.9129
2024-05-15T08:00:00Z,598,2505.594,203.8524,11.13455,5.869288,50111.89,16308.19,890.7643,890.7643
2024-05-15T12:00:00Z,599,2505.891,213.6211,10.95171,5.652495,50117.81,17089.69,876.1368,876.1368
2024-05-15T16:00:00Z,600,2506.928,221.9715,12.58119,6.336181,50138.57,17757.72,1006.496,1006.496
2024-05-15T20:00:00Z,601,2506.567,171.355,12.61489,6.199185,50131.35,13708.4,1009.191,1009.191
2024-05-16T00:00:00Z,602,2506.655,147.5555,11.24786,6.165241,50133.1,11804.44,899.8289,899.8289
2024-05-16T04:00:00Z,603,2506.153,162.7692,11.9886,6.005697,50123.07,13021.54,959.0881,959.0881
2024-05-16T08:00:00Z,604,2506.135,147.6939,10.50724,5.914594,50122.71,11815.51,840.5789,840.5789
2024-05-16T12:00:00Z,605,2506.476,136.7523,11.00856,6.0512879999999996,50129.51,10940.18,880.6847,880.6847
2024-05-16T16:00:00Z,606,2506.677,187.8518,11.03134,161.094,50133.55,15028.14,882.507,882.507
2024-05-16T20:00:00Z,607,2506.689,175.9316,9.93732,6.256409,50133.78,14074.53,794.9856,794.9856
2024-05-17T00:00:00Z,608,2506.658,143.5893,11.15666,6.233598,50133.17,11487.14,892.5327,892.5327
2024-05-17T04:00:00Z,609,2506.427,139.4917,15.49907,6.051475,50128.55,11159.33,1239.926,1239.926
2024-05-17T08:00:00Z,610,2506.125,140.8851,12.43574,5.767632,50122.5,11270.81,994.8594,994.8594
2024-05-17T12:00:00Z,611,2506.152,179.2632,12.42429,5.813202,50123.04,14341.06,993.9435,993.9435
2024-05-17T16:00:00Z,612,2507.658,312.8318,13.97151,6.290597,50153.15,25026.55,1117.721,1117.721
2024-05-17T20:00:00Z,613,2508.008,180.6933,12.25058,6.484262,50160.16,14455.46,980.0468,980.0468
2024-05-18T00:00:00Z,614,2506.666,151.7948,13.09401,6.19943,50133.32,12143.59,1047.521,1047.521
2024-05-18T04:00:00Z,615,2506.667,189.7436,12.99146,2499.829,50133.34,15179.49,1039.316,1039.316
2024-05-18T08:00:00Z,616,2506.396,628.9525,12.16122,6.16609,50127.91,50316.2,972.8977,972.8977
2024-05-18T12:00:00Z,617,2506.258,477.6718,12.21732,2598.469,50125.17,38213.74,977.3857,977.3857
2024-05-18T16:00:00Z,618,2506.112,168.6399,12.02292,2497.348,50122.23,13491.19,961.8333,961.8333
2024-05-18T20:00:00Z,619,2506.778,112.4169,13.58348,2497.012,50135.56,8993.355,1086.678,1086.678
2024-05-19T00:00:00Z,620,2506.666,567.6922,12.06837,2497.094,50133.32,45415.38,965.4699,965.4699
2024-05-19T04:00:00Z,621,2506.101,532.8264,14.33849,2500.185,50122.02,42626.11,1147.079,1147.079
2024-05-19T08:00:00Z,622,2506.079,551.0661,11.47936,5.836576,50121.59,44085.29,918.3487,918.3487
2024-05-19T12:00:00Z,623,2505.876,131.2956,12.12659,6.040504,50117.52,10503.64,970.1276,970.1276
2024-05-19T16:00:00Z,624,2506.951,174.621,12.25071,2497.983,50139.02,13969.68,980.0568,980.0568
2024-05-19T20:00:00Z,625,2506.7,184.6381,10.37037,6.245013,50134,14771.05,829.6295,829.6295
2024-05-20T00:00:00Z,626,2506.664,525.7545,9.641015,6.267799,50133.28,42060.35,771.2812,771.2812
2024-05-20T04:00:00Z,627,2506.163,154.7204,8.491105,6.040652,50123.27,12377.63,679.2883,679.2883
2024-05-20T08:00:00Z,628,2506.134,149.6225,12.2548,5.973501,50122.68,11969.8,980.3837,980.3837
2024-05-20T12:00:00Z,629,2506.112,140.9004,10.84112,6.030446,50122.23,11272.03,867.2898,867.2898
2024-05-20T16:00:00Z,630,2507.646,117.6068,13.66382,2505.561,50152.93,9408.546,1093.105,1093.105
2024-05-20T20:00:00Z,631,2508.034,163.6353,9.732192,6.564101,50160.68,13090.82,778.5753,778.5753
2024-05-21T00:00:00Z,632,2506.658,144.6363,10.63235,6.256331,50133.15,11570.91,850.5876,850.5876
2024-05-21T04:00:00Z,633,2506.666,154.6894,12.33048,6.279201,50133.32,12375.15,986.4386,986.4386
2024-05-21T08:00:00Z,634,2506.606,265.0032,11.42029,6.223034,50132.12,21200.26,913.6236,913.6236
2024-05-21T12:00:00Z,635,2506.535,201.7941,12.30801,6.233773,50130.7,16143.53,984.6407,984.6407
2024-05-21T16:00:00Z,636,2506.89,99.82658,9.230542,6.32463,50137.79,7986.127,738.4434,738.4434
2024-05-21T20:00:00Z,637,2507.897,202.3781,13.85728,6.575371,50157.94,16190.25,1108.583,1108.583
2024-05-22T00:00:00Z,638,2506.666,154.3817,11.85185,6.222221,50133.32,12350.54,948.148,948.148
2024-05-22T04:00:00Z,639,2506.7,216.8348,9.652548,2498.255,50134,17346.78,772.2039,772.2039
2024-05-22T08:00:00Z,640,2506.699,157.0291,12.35355,6.233755,50133.98,12562.33,988.2836,988.2836
2024-05-22T12:00:00Z,641,2506.667,188.2621,11.61254,6.222223,50133.34,15060.97,929.003,929.003
2024-05-22T16:00:00Z,642,2507.624,101.6638,12.76353,6.586893,50152.47,8133.104,1021.082,1021.082
2024-05-22T20:00:00Z,643,2508.065,184.4011,12.19388,6.621162,50161.29,14752.09,975.5104,975.5104
2024-05-23T00:00:00Z,644,2507.023,393.2978,10.98572,6.438724,50140.45,31463.82,878.8574,878.8574
2024-05-23T04:00:00Z,645,2506.621,254.9583,9.321767,6.393045,50132.42,20396.66,745.7413,745.7413
2024-05-23T08:00:00Z,646,2506.679,202.7246,13.13966,6.25644,50133.57,16217.97,1051.173,1051.173
2024-05-23T12:00:00Z,647,2506.667,188.1824,10.03989,6.301995,50133.34,15054.59,803.191,803.191
2024-05-23T16:00:00Z,648,2506.583,187.1733,10.89423,6.313181,50131.67,14973.86,871.5382,871.5382
2024-05-23T20:00:00Z,649,2507.738,212.1367,12.20513,2500.569,50154.75,16970.94,976.41010000000006,976.41010000000006
2024-05-24T00:00:00Z,650,2506.666,228.5128,10.21082,6.19943,50133.32,18281.02,816.866,816.866
2024-05-24T04:00:00Z,651,2506.871,412.6983,9.641891,2498.859,50137.42,33015.87,771.3513,771.3513
2024-05-24T08:00:00Z,652,2506.853,249.8144,9.552127,5.767752,50137.06,19985.15,764.1702,764.1702
2024-05-24T12:00:00Z,653,2506.671,206.9793,10.97522,2499.787,50133.41,16558.34,878.0173,878.0173
2024-05-24T16:00:00Z,654,2506.667,244.4559,8.581198,5.994303,50133.34,19556.47,686.4958,686.4958
2024-05-24T20:00:00Z,655,2506.659,194.1646,10.88316,6.267787,50133.18,15533.17,870.6526,870.6526
2024-05-25T00:00:00Z,656,2506.861,232.216,9.619162,2498.849,50137.22,18577.28,769.533,769.533
2024-05-25T04:00:00Z,657,2506.156,268.3196,11.08071,5.608755,50123.12,21465.57,886.4569,886.4569
2024-05-25T08:00:00Z,658,2506.11,241.4159,10.18012,5.471956,50122.21,19313.27,814.4094,814.4094
2024-05-25T12:00:00Z,659,2506.156,234.2795,9.91792,2495.212,50123.12,18742.36,793.4337,793.4337
2024-05-25T16:00:00Z,660,2506.667,212.7978,8.923079,6.119659,50133.34,17023.82,713.8463,713.8463
2024-05-25T20:00:00Z,661,2506.72,195.5745,12.34164,6.267684,50134.4,15645.96,987.3311,987.3311
2024-05-26T00:00:00Z,662,2506.668,186.8833,13.57266,6.142453,50133.36,14950.66,1085.812,1085.812
2024-05-26T04:00:00Z,663,2506.367,180.5577,11.889,6.018594,50127.34,14444.62,951.1201,951.1201
2024-05-26T08:00:00Z,664,2506.296,203.7727,12.38026,6.144531,50125.92,16301.82,990.421,990.421
2024-05-26T12:00:00Z,665,2506.416,196.6579,12.69937,6.15589,50128.32,15732.63,1015.95,1015.95
2024-05-26T16:00:00Z,666,2506.651,211.6568,13.02556,6.450101,50133.01,16932.54,1042.045,1042.045
2024-05-26T20:00:00Z,667,2507.68,179.2136,13.61823,6.495726,50153.61,14337.09,1089.458,1089.458
2024-05-27T00:00:00Z,668,2506.666,166.7578,13.65242,6.336181,50133.32,13340.62,1092.194,1092.194
2024-05-27T04:00:00Z,669,2506.81,184.5492,13.7252,2496.481,50136.2,14763.94,1098.016,1098.016
2024-05-27T08:00:00Z,670,2506.765,225.856,12.55895,6.222495,50135.31,18068.49,1004.716,1004.716
2024-05-27T12:00:00Z,671,2506.692,165.4718,13.00298,2497.096,50133.84,13237.74,1040.238,1040.238
2024-05-27T16:00:00Z,672,2506.62,160.0312,13.50401,6.347458,50132.41,12802.5,1080.321,1080.321
2024-05-27T20:00:00Z,673,2506.984,173.8633,13.62919,2505.218,50139.68,13909.06,1090.335,1090.335
2024-05-28T00:00:00Z,674,2506.721,172.3114,12.44471,6.222357,50134.42,13784.91,995.577,995.577
2024-05-28T04:00:00Z,675,2506.744,414.1685,12.35371,6.211046,50134.88,33133.48,988.2968,988.2968
2024-05-28T08:00:00Z,676,2506.867,193.1832,12.35608,6.109642,50137.35,15454.65,988.486,988.486
2024-05-28T12:00:00Z,677,2506.677,274.2738,12.77574,6.222617,50133.55,21941.91,1022.059,1022.059
2024-05-28T16:00:00Z,678,2506.667,201.926,13.08262,6.233619,50133.34,16154.08,1046.61,1046.61
2024-05-28T20:00:00Z,679,2506.634,187.0175,13.7662,6.256329,50132.68,14961.4,1101.296,1101.296
2024-05-29T00:00:00Z,680,2506.545,179.1814,12.8231,5.972712,50130.9,14334.51,1025.848,1025.848
2024-05-29T04:00:00Z,681,2506.214,176.4774,12.45896,6.018604,50124.28,14118.19,996.7172,996.7172
2024-05-29T08:00:00Z,682,2506.155,215.139,13.17829,5.848151,50123.1,17211.12,1054.263,1054.263
2024-05-29T12:00:00Z,683,2506.156,204.8678,13.13269,5.939353,50123.12,16389.42,1050.616,1050.616
2024-05-29T16:00:00Z,684,2506.224,276.1742,13.73689,2524.783,50124.49,22093.93,1098.951,1098.951
2024-05-29T20:00:00Z,685,2506.667,194.0969,13.64103,2504.171,50133.34,15527.75,1091.282,1091.282
2024-05-30T00:00:00Z,686,2506.192,186.0297,13.43927,5.847622,50123.84,14882.38,1075.142,1075.142
2024-05-30T04:00:00Z,687,2506.145,208.4017,12.8591,5.551755,50122.89,16672.14,1028.728,1028.728
2024-05-30T08:00:00Z,688,2505.688,237.2435,13.0529,5.574555,50113.77,18979.48,1044.232,1044.232
2024-05-30T12:00:00Z,689,2506.122,196.4432,13.0301,5.528955,50122.43,15715.46,1042.408,1042.408
2024-05-30T16:00:00Z,690,2506.346,267.8434,14.16781,6.052378,50126.92,21427.47,1133.425,1133.425
2024-05-30T20:00:00Z,691,2506.662,194.1991,14.08544,6.256398,50133.23,15535.92,1126.835,1126.835
2024-05-31T00:00:00Z,692,2506.606,172.1577,13.12981,5.949448,50132.13,13772.61,1050.385,1050.385
2024-05-31T04:00:00Z,693,2506.145,182.0337,13.21249,2529.412,50122.89,14562.7,1057,1057
2024-05-31T08:00:00Z,694,2505.848,177.793,12.4829,5.597355,50116.96,14223.44,998.632,998.632
2024-05-31T12:00:00Z,695,2506.156,173.2444,12.4829,5.631555,50123.12,13859.55,998.632,998.632
2024-05-31T16:00:00Z,696,2506.666,164.3646,13.65242,6.347577,50133.32,13149.17,1092.193,1092.193
2024-05-31T20:00:00Z,697,2506.646,201.0126,13.53835,2505.279,50132.93,16081.01,1083.068,1083.068
2024-06-01T00:00:00Z,698,2506.728,157.0195,13.72126,2497.144,50134.56,12561.56,1097.7,1097.7
2024-06-01T04:00:00Z,699,2506.156,162.7907,13.74829,2497.97,50123.12,13023.25,1099.863,1099.863
2024-06-01T08:00:00Z,700,2506.145,165.1277,13.73689,2502.69,50122.89,13210.21,1098.951,1098.951
2024-06-01T12:00:00Z,701,2506.156,164.1587,10.31692,5.631555,50123.12,13132.69,825.3534,825.3534
2024-06-01T16:00:00Z,702,2506.666,185.4814,12.09117,6.313389,50133.32,14838.52,967.2933,967.2933
2024-06-01T20:00:00Z,703,2507.671,151.5891,9.62959,2499.841,50153.41,12127.13,770.3672,770.3672
2024-06-02T00:00:00Z,704,2506.67,164.8207,9.618246,2523.331,50133.4,13185.66,769.4597,769.4597
2024-06-02T04:00:00Z,705,2506.156,155.9507,7.968536,2496.58,50123.12,12476.06,637.4828,637.4828
2024-06-02T08:00:00Z,706,2506.156,157.4555,8.72093,2500.764,50123.12,12596.44,697.6744,697.6744
2024-06-02T12:00:00Z,707,2506.156,171.3862,7.865937,5.665755,50123.12,13710.9,629.275,629.275
2024-06-02T16:00:00Z,708,2506.645,165.2977,7.760615,6.301939,50132.89,13223.81,620.8492,620.8492
2024-06-02T20:00:00Z,709,2507.885,154.4059,9.492961,2532.159,50157.71,12352.47,759.4368,759.4368
2024-06-03T00:00:00Z,710,2506.875,160.2982,9.402485,2498.635,50137.5,12823.86,752.1989,752.1989
2024-06-03T04:00:00Z,711,2506.384,166.8947,11.63931,2503.409,50127.68,13351.57,931.1445,931.1445
2024-06-03T08:00:00Z,712,2506.156,161.4227,9.735521,2497.948,50123.12,12913.82,778.8417,778.8417
2024-06-03T12:00:00Z,713,2506.156,157.0223,10.03192,2497.948,50123.12,12561.79,802.5536,802.5536
2024-06-03T16:00:00Z,714,2506.917,155.8974,12.2849,2498.541,50138.34,12471.79,982.7919,982.7919
2024-06-03T20:00:00Z,715,2508.101,146.4949,12.263,2504.647,50162.01,11719.59,981.0399,981.0399
2024-06-04T00:00:00Z,716,2506.794,153.5007,11.43078,6.382089,50135.88,12280.06,914.4622,914.4622
2024-06-04T04:00:00Z,717,2506.688,198.4229,13.80502,2601.864,50133.77,15873.84,1104.402,1104.402
2024-06-04T08:00:00Z,718,2506.156,161.2631,12.0611,6.133151,50123.12,12901.05,964.8882,964.8882
2024-06-04T12:00:00Z,719,2506.156,161.9243,11.46831,2497.606,50123.12,12953.94,917.4647,917.4647
2024-06-04T16:00:00Z,720,2506.649,202.2618,12.94549,2497.1,50132.99,16180.95,1035.639,1035.639
2024-06-04T20:00:00Z,721,2507.773,249.6081,12.92314,2497.938,50155.45,19968.64,1033.851,1033.851
2024-06-05T00:00:00Z,722,2506.649,932.7571,11.58966,2497.077,50132.99,74620.58,927.1732,927.1732
2024-06-05T04:00:00Z,723,2506.939,2370.533,10.8979,2497.796,50138.78,189642.6,871.8323,871.8323
2024-06-05T08:00:00Z,724,2506.632,2476.024,12.38018,2497.797,50132.64,198081.9,990.4142,990.4142
2024-06-05T12:00:00Z,725,2507.121,2479.558,12.33402,2497.808,50142.43,198364.7,986.7214,986.7214
2024-06-05T16:00:00Z,726,2506.687,2489.16,12.35338,2505.32,50133.75,199132.8,988.2703,988.2703
2024-06-05T20:00:00Z,727,2506.729,2486.215,12.2966,2525.886,50134.57,198897.2,983.7278,983.7278
2024-06-06T00:00:00Z,728,2506.7,2487.566,13.58423,6.233702,50134.01,199005.3,1086.738,1086.738
2024-06-06T04:00:00Z,729,2506.887,2487.535,11.81871,6.222769,50137.73,199002.8,945.4964,945.4964
2024-06-06T08:00:00Z,730,2507.208,2487.99,12.81265,6.223936,50144.17,199039.2,1025.012,1025.012
2024-06-06T12:00:00Z,731,2506.989,2486.644,12.35571,2524.942,50139.79,198931.5,988.4566,988.4566
2024-06-06T16:00:00Z,732,2506.603,2490.797,12.2618,6.484168,50132.06,199263.8,980.944,980.944
2024-06-06T20:00:00Z,733,2506.656,2488.89,12.79767,2497.118,50133.12,199111.2,1023.813,1023.813
2024-06-07T00:00:00Z,734,2506.666,2487.692,12.29629,2498.233,50133.32,199015.3,983.7035,983.7035
2024-06-07T04:00:00Z,735,2506.973,2489.736,11.44549,2497.944,50139.45,199178.9,915.6392,915.6392
2024-06-07T08:00:00Z,736,2506.27,2487.996,12.3575,2504.788,50125.4,199039.7,988.6,988.6
2024-06-07T12:00:00Z,737,2506.327,2486.924,12.0497,6.17875,50126.54,198953.9,963.9763,963.9763
2024-06-07T16:00:00Z,738,2506.678,2488.616,10.66672,2499.806,50133.57,199089.2,853.3372,853.3372
2024-06-07T20:00:00Z,739,2506.98,2490.522,11.47723,2524.771,50139.6,199241.8,918.178,918.178
2024-06-08T00:00:00Z,740,2506.928,2489.329,11.56984,6.212378,50138.57,199146.3,925.5873,925.5873
2024-06-08T04:00:00Z,741,2506.593,2488.114,12.34607,6.098933,50131.86,199049.1,987.6852,987.6852
2024-06-08T08:00:00Z,742,2506.156,2487.585,12.3917,5.950752,50123.12,199006.8,991.336,991.336
2024-06-08T12:00:00Z,743,2506.156,2487.004,12.0383,5.916552,50123.12,198960.3,963.0643,963.0643
2024-06-08T16:00:00Z,744,2506.789,2489.371,11.43313,6.201027,50135.77,199149.7,914.6506,914.6506
